entry_time,exit_time,entry_price,exit_price,pnl
2024-03-15 12:35:00+00:00,2024-03-15 19:55:00+00:00,0.9468,1.1416,7.10275154364502
2024-03-15 21:10:00+00:00,2024-03-16 00:55:00+00:00,1.1284,1.1941,2.2471879179751113
2024-03-16 01:45:00+00:00,2024-03-16 03:50:00+00:00,1.2449,1.3371,3.0552212471262337
2024-03-16 04:00:00+00:00,2024-03-16 06:50:00+00:00,1.3554,1.4883,4.37769564710797
2024-03-16 06:55:00+00:00,2024-03-16 07:40:00+00:00,1.5054,1.4757,-1.2663459389577127
2024-03-16 08:40:00+00:00,2024-03-16 09:05:00+00:00,1.5178,1.4934,-1.04761347525843
2024-03-16 09:30:00+00:00,2024-03-16 09:50:00+00:00,1.4977,1.4824,-0.7370768206903904
2024-03-16 10:45:00+00:00,2024-03-16 10:55:00+00:00,1.5023,1.5028,-0.22237094233585708
2024-03-16 12:05:00+00:00,2024-03-16 12:10:00+00:00,1.4431,1.407,-1.4099152191427606
2024-03-16 14:05:00+00:00,2024-03-16 14:40:00+00:00,1.3267,1.3667,1.1382308951531996
2024-03-16 15:05:00+00:00,2024-03-16 15:10:00+00:00,1.3102,1.2911,-0.9057260715197302
2024-03-16 15:35:00+00:00,2024-03-16 16:35:00+00:00,1.3693,1.334,-1.3885415836049333
2024-03-16 18:25:00+00:00,2024-03-16 18:30:00+00:00,1.2167,1.2129,-0.35425295479429053
2024-03-16 19:10:00+00:00,2024-03-16 21:10:00+00:00,1.2527,1.2559,-0.10600898901359557
2024-03-16 22:35:00+00:00,2024-03-16 23:05:00+00:00,1.293,1.2402,-1.953100332151351
2024-03-16 23:35:00+00:00,2024-03-17 00:20:00+00:00,1.3004,1.3992,2.869377664185059
2024-03-17 00:25:00+00:00,2024-03-17 01:05:00+00:00,1.4412,1.3495,-2.9575527928030425
2024-03-17 01:45:00+00:00,2024-03-17 02:25:00+00:00,1.3995,1.3642,-1.2080158551635236
2024-03-17 04:50:00+00:00,2024-03-17 06:40:00+00:00,1.343,1.316,-0.968507185059174
2024-03-17 08:35:00+00:00,2024-03-17 11:30:00+00:00,1.3458,1.3642,0.3233067231912514
2024-03-17 12:15:00+00:00,2024-03-17 12:35:00+00:00,1.3825,1.3387,-1.37733068766493
2024-03-17 16:00:00+00:00,2024-03-17 16:35:00+00:00,1.2846,1.2735,-0.49158090842332314
2024-03-17 18:20:00+00:00,2024-03-17 19:00:00+00:00,1.2831,1.2643,-0.694695409623499
2024-03-17 20:10:00+00:00,2024-03-17 21:10:00+00:00,1.2867,1.3018,0.23110619070394733
2024-03-17 21:40:00+00:00,2024-03-18 00:30:00+00:00,1.3039,1.3533,1.1336134526830577
2024-03-18 02:05:00+00:00,2024-03-18 05:05:00+00:00,1.3404,1.3868,1.0489213837929228
2024-03-18 07:55:00+00:00,2024-03-18 08:20:00+00:00,1.3607,1.3324,-0.9375915957854986
2024-03-18 09:35:00+00:00,2024-03-18 11:20:00+00:00,1.3676,1.3759,0.03674348698569929
2024-03-18 11:50:00+00:00,2024-03-18 13:50:00+00:00,1.4257,1.5047,1.766474170312982
2024-03-18 14:50:00+00:00,2024-03-18 14:55:00+00:00,1.4809,1.4649,-0.5798647453881216
2024-03-18 16:25:00+00:00,2024-03-18 16:55:00+00:00,1.5053,1.4306,-1.9605595716989157
2024-03-18 19:50:00+00:00,2024-03-18 21:50:00+00:00,1.4146,1.4497,0.6679204796410687
2024-03-18 23:30:00+00:00,2024-03-18 23:40:00+00:00,1.4057,1.3854,-0.6666649411492998
